,time_s,Q_alpha_0.8,Q_alpha_0.81,Q_alpha_0.82,Q_alpha_0.83,Q_alpha_0.84,Q_alpha_0.85,Q_alpha_0.86,Q_alpha_0.87,Q_alpha_0.88
87,2.9,35.97471061706543,36.42439449977875,36.874078382492065,37.32376226520538,37.773446147918705,38.22313003063202,38.67281391334534,39.12249779605865,39.572181678771976
88,2.933333333333333,37.105037155151365,37.56885011959076,38.03266308403015,38.49647604846954,38.96028901290893,39.42410197734832,39.88791494178772,40.351727906227104,40.815540870666496
89,2.966666666666667,34.79865005493164,35.233633180618284,35.668616306304926,36.103599431991576,36.53858255767822,36.97356568336487,37.40854880905151,37.84353193473815,38.2785150604248
90,3.0,35.939918518066406,36.38916749954224,36.838416481018065,37.28766546249389,37.736914443969724,38.18616342544556,38.63541240692138,39.084661388397215,39.53391036987305
91,3.033333333333333,39.20720100402832,39.69729101657868,40.18738102912903,40.67747104167938,41.167561054229736,41.65765106678009,42.147741079330444,42.6378310918808,43.12792110443115
92,3.0666666666666664,37.01257461547851,37.475231798172,37.93788898086547,38.40054616355896,38.86320334625243,39.32586052894592,39.7885177116394,40.25117489433288,40.71383207702636
93,3.1,37.89578887939454,38.36948624038697,38.843183601379394,39.316880962371826,39.790578323364265,40.2642756843567,40.73797304534912,41.211670406341554,41.68536776733399
94,3.1333333333333333,35.94512260437012,36.39443663692475,36.84375066947937,37.293064702034,37.74237873458863,38.19169276714325,38.641006799697884,39.09032083225251,39.539634864807134
95,3.1666666666666665,37.74658241271973,38.218414692878724,38.690246973037716,39.162079253196715,39.63391153335571,40.1057438135147,40.577576093673706,41.049408373832705,41.5212406539917
96,3.2,37.290823287963875,37.75695857906342,38.22309387016296,38.68922916126251,39.15536445236206,39.62149974346161,40.08763503456116,40.553770325660714,41.019905616760255
97,3.2333333333333334,38.3154013824463,38.794343899726876,39.27328641700745,39.75222893428802,40.231171451568606,40.710113968849186,41.18905648612976,41.66799900341035,42.146941520690916
98,3.2666666666666666,38.12496757507324,38.60152966976166,39.07809176445007,39.55465385913848,40.0312159538269,40.50777804851533,40.98434014320373,41.46090223789215,41.937464332580575
99,3.3,38.80519981384278,39.29026481151582,39.77532980918885,40.26039480686188,40.74545980453492,41.23052480220795,41.715589799880995,42.20065479755402,42.68571979522706
